gene	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast	Fibroblast
ENSG00000133706	47.66148515	56.687848	53.92717	42.557473	33.00927	31.25238	45.023453	45.590708	53.034544	39.19869	56.35254	40.3384102	37.445717	60.6647	49.759198	29.709387	38.754156	36.533009684	40.94378	42.135949	55.995693	46.267825	46.857939	32.48952	50.429261
ENSG00000133731	21.10635	4.27918	3.8871	14.30659	14.22699	8.4285	4.98971	14.92429	21.685576	9.9518758505	23.2203928	16.47976	12.146869	7.6026586	20.56886	4.876078	9.91432841454	26.93301	11.74311	8.56723	29.49684	7.837638	13.31072	0	2.340634
ENSG00000133739	1.31154	4.278244	7.215732	3.69636	1.69717	18.58616	7.63864800574145	5.362770209	6.41205	7.3695129	6.48424	2.00239	11.58673	7.34376	5.61457	7.49912	3.980085	6.10454	8.001836	4.293844	3.074086	4.372276	2.711873	7.62273	3.987665
ENSG00000133740	2.23196	1.86663	0.456867	0.221675	1.697002	0.299833	1.15059	1.11377	1.62585	6.985479	5.692224	0.529275	0.767472	1.4657	0.954991	0.488765	0	2.80905	0.212528	2.526214	0.276065	0.761585	0.917552	1.23733	3.5474
ENSG00000133742	16.29773	1.681185	3.90705	1.36771	3.49461	0.154322	2.26116	0.183706	4.558879	3.32253	2.865954	3.077638	0	0.196622	1.871086	0	1.49706	0	0	1.1928	0	1.05755	0	0	0
ENSG00000133773	22.129732	34.910841	26.284983	34.365068	12.591972	31.74745	9.212706	26.57704	44.97713	16.10942	27.583131	49.57597	31.215960252259	32.950878	38.905582	45.385131	31.415025	28.14561	29.0593824369	26.085029	37.194714	53.086304	43.447283	35.16382	43.195183
ENSG00000133789	3.703024	3.975206	2.694206	3.990895	2.891808	1.463654	1.6086834	5.99073180622	10.148262	4.89085577906	10.316479	8.921334	6.14412	6.70134328967	11.518397	11.044558	7.92585	4.37533	10.224957	12.50642	5.685274	8.00275	6.7358103	2.47032	8.2293074
ENSG00000133794	0.184284	0.772168	0.513008	0	0	0.0918793	2.10624	38.385593	21.134985	26.56917	22.16708	9.76303	12.72594	23.7818801850826	32.008207658	25.105707201012	23.2004390734046	27.822606	11.63486127	3.0536300311409	18.1014774245	10.56296032837	27.8630293039188	83.05671	5.74098
ENSG00000133800	8.12178	11.68184	2.6483102602	0	9.84029	0.638663	0.523768	16.14633	9.963239	5.36599153	10.94978	0.49783	10.757621	0	5.942221	2.894536	8.20464	1.42715	0	0.579845	6.76569	19.46845	5.98934	0.551657	0
ENSG00000133805	6.017396624	6.962368	19.283164	2.525276	3.41995	9.46819090487821	3.24259	0	12.236425	9.4929272	4.028563	29.656376783	4.194224	0	7.63277	5.438134	13.86163	10.618875	5.082234	10.590525	14.934395955	3.310375	9.27693	24.579242	1.990935
ENSG00000133808	4.31902	2.08961	0	2.0938	0	0	0	0.421848	6.95572	1.35302	0.146611	0	0	0	5.72908	12.80087	0.176322	3.85564	2.887427	4.65605	8.3748	2.17972	2.06236	2.23963	4.8411
ENSG00000133812	20.47344	20.918293	12.064736	24.6669183	13.4373785	6.8104638	20.460115	18.507337	24.404046	14.706255	31.9397373426	38.66704	24.116264	29.74845293102	18.84507134	33.3286627	42.6975946	42.212273	27.623907	32.147648	28.7084	22.642464	18.248419	32.155149	41.507383
ENSG00000133816	9.11783101258	21.4592850029631	14.484375	12.167455	5.340181	9.701781	4.011116	21.82041	37.893442	36.950556	13.01578	23.437479	27.3492997	58.61906796	35.1968400299453	88.67517	74.67225018749	49.803545	72.662198	51.20056	61.3201876882	63.593553	89.76003	39.92665	62.2482455
ENSG00000133818	5.74117	9.62622	8.70857	0	16.091877	12.7275261049	7.15838	1.76108	5.9913309	12.1886630423339	0	1.92321800926252	4.515508	2.958028	7.525808	4.53786	8.587242	11.07057	8.6257077	21.724967	3.54813	14.02871	14.723144	5.98812542	5.978563
ENSG00000133835	105.113629006217	147.734798	103.35675163851	100.224948	112.075811023939	84.6227129	73.852425	98.660164317672	118.03382424	92.13203	112.138579502528	162.1412993247	91.7625921951577	97.7403000457183	159.57216535067	81.081372	69.382025378	87.10128226833	79.4178830780974	112.45325403	47.02239246518	59.152292	78.92552774	144.77444	185.968702690466
ENSG00000133858	18.29319	12.822071	11.03944	19.16171335	19.232739	17.57887	13.761424	9.67115	10.106569	19.83326	3.081991	8.427424	13.942165	8.87302	15.898246	9.86575	18.80384	46.68146	9.319863	17.845878	23.903803	13.072776	10.229	11.6925385	20.83226
ENSG00000133863	0	2.8145835	0	0	0	0.0329861	5.05496	0	0.294903	0	2.61759	2.9636049	0.20105	0	0	3.43994	0	0	0	1.95345	0	0.0381052	0	2.37902	0.0340331
ENSG00000133872	238.585890328813	317.044587692	190.45957	163.3723	276.67820513	256.9559	179.13439	275.72320280619	313.49974	173.835570658724	275.76289	247.46049753	287.83393	270.00076	275.694353	448.68123	335.30582	344.27335	346.349964	365.138870050071	517.39197	391.399470011931	471.5957835	434.06428	271.392200023135
ENSG00000133874	1.26901	0	0	0	0	1.4541	4.8108	0	0.340441	0.691954	0	1.63409	1.53335	1.05455	0.288238	3.45184	1.54416	0.542961	13.3574	2.8633	0	1.66916	0	0	2.09825
ENSG00000133884	41.39205074	44.598936	22.88041	47.27667	32.827527	50.782739	35.26783	26.381943	45.66097	32.12146	33.05583	75.561979	36.59041	60.84822	31.801417	21.7955600273111	44.70539	33.59025	29.108295775	21.738581	46.25684	31.65491	32.860187	64.476229	47.17516
ENSG00000133895	1.710239	2.242287	4.516783	1.88749	4.14172	0.983132	1.32311	2.068887	1.74208	1.37323	2.43372	3.03655	5.5407728	0.797293	0.898127	2.438904	0.829734	3.30032	0.650057	0.483857	7.267642	0.903162	1.31619	11.3330900022739	1.14477
ENSG00000133935	7.79899	6.46433	6.26965	6.83141	14.9953	9.82609	4.21087	8.3588	8.31445	4.18357	6.65236	15.4478	9.39181	7.71321	8.61257	9.43875	9.3385	5.86005	8.02161	10.4345	25.1	11.4271	10.9672	5.34494	16.4983
ENSG00000133937	0	0	0	0	0	1.33998	0	0	1.09174	5.42298	0.416885	11.5434	2.46491	0	1.39997	6.14869	0	0	0.674816	0	2.27881	0.76048	0.898638	1.13566	19.3586
ENSG00000133943	29.3810570439	45.4928074816048	17.15086727	16.974067	35.7009490061921	56.014349557	44.561609	18.989313	22.6828080186981	37.5435528166689	15.849198	53.0270717756273	51.13849	59.1600618986308	37.9649929	51.0173	24.502294703309	23.852024	62.4351479895015	57.6052410047604	11.8527	33.11417	18.866160408459	16.977033	29.704476
ENSG00000133958	0	0.1870992	0.192962	0.141646	0.790892	0.416727	0.112615	0.237348	0	0.171287	0.124212	0.419664	0	0.132576	0	0.074941	0.297964	0.148092	0.209729	0.244249	0.143653	0.116636	0.136676	0.179402	0.0474531
ENSG00000133961	93.56915815	91.2451937243	61.58636	85.203728	67.9667411	25.6814417	42.59222982	61.4534403	66.4398060142658	59.567393157559	33.296909970048	59.90540843	41.1561683714338	59.4795433	47.2705311642039	32.025082	47.7747960065111	41.4684082029141	73.8959240951776	54.057396849	60.21183986	63.8441157483	83.1008176195	35.911691259691	87.5695479832176
ENSG00000133962	6.24545	1.72903	2.28751	4.92712	7.62525	0	5.09269	8.0108	6.426	2.22629	1.30124	19.206	0.960877	8.299016	2.64442	2.73934	1.22729	2.17113	1.71102	8.13356	2.76521	2.657987	2.332451	6.79375	8.49522
ENSG00000133980	0.160343	0	0	0	0.122988	0	0	0	0	0.172142	0.130558	0.132284	0	0.234125	0	0	0.157817	0	0	0	0.289715	0	0	0.181187	0.433004
ENSG00000133983	25.707056	7.707879	8.89635	14.55639	18.32133	10.41674	15.68769	18.998	25.20972	27.25785	9.31741	11.570677	33.9968	15.54091	18.448641439	29.29902	18.982023	14.54079	20.54186	36.0171	21.36863	18.61704	12.77352	3.93029	27.67785
ENSG00000133985	3.44264	0.79831	1.91851	0.64965	0.0758437	0.0662561	0.486373	0.62847	0.877121	3.89681	2.78253	0.260275	0.808193	0.679102	0.732865	0.739164	2.17052	1.63961	1.53064	0.380432	4.2497	0.763891	0.709113	1.827	0.885204
ENSG00000133997	31.810642	40.84099	31.65232	31.87021	87.19453656	21.32949	21.020684	25.391681	49.576961	36.34478	34.785925274	4.19176	56.380741	56.980375	59.286324914643	47.06048	46.689268	60.739061	69.351078	55.83303	46.69586	62.79548	63.12397	33.84196	60.17733
ENSG00000134001	30.131164	72.595782	37.97703	44.04013	21.239	47.825245	27.7378	67.75061	89.93953	36.85867	39.58409	65.70282	52.8898	69.491388	70.45996	75.20617	35.085444	42.802415	32.876109	65.89294	93.853	76.08055	67.39847	63.52967	68.4052
ENSG00000134007	0.995024	0	0	1.45634	0	0	0	0	0	0	0.161234	0.256085	0.954868	0	0.360962	0	0	0	0	0	0	0.149668	0.174428	0	0
ENSG00000134013	73.86392164924	75.578534	97.72764	24.777777	14.6997106	32.31397	40.8601	165.215506	441.19113	182.24173	68.98013	10.625228	131.406455	76.00756761	88.70235	331.8438	265.70527	75.33196	135.03245	112.04231	517.11607	575.5367	802.94078	329.63242	71.48433
ENSG00000134014	30.87233763	18.91811	22.6157067354	10.86918	43.48590877	18.8562069	9.401577	24.5693	27.044451330178	16.939512	15.4604149961	46.585405498917	17.856573363	24.2168410211141	23.382645	13.251029	6.592914307	11.20854425933	13.123588	7.530089	37.3873748760805	27.6663560314585	13.083957	32.612918561014	32.565264
ENSG00000134020	0	0	2.85367	0	0	0	0	0	0	0	0	0	0	0	0	0	0.795818	0	0	0	0	4.83114	0	10.74775	0
ENSG00000134028	0	0	0	0	0	2.7911	0	0	6.23932	0	1.19799	0	6.94358	0	0	0	0	0	0	0.546378	0	0	0	0	0
ENSG00000134030	0.749862	9.81337	9.139766	0	0	1.478203	7.04291	3.281149	2.851412	10.325453	7.943783	9.3922365	8.263653	3.020563	0.329006	4.99054	9.248608	4.107757	13.802182	9.022677	2.622441	2.200622	7.411259	1.977946	3.630845
ENSG00000134042	0.55382200389701	0	0.65850500237948	0.312201	0.273431	0	0	0.0883391	0.157828	0.3877269	0	0.22266300167818	0.1858570021559	0.79552	0	0	0	0.18866700269601	0.0712152	0.0830832	0.100729	0	0.188082	0	0
ENSG00000134046	14.12055	10.59428	12.33941	13.364615	11.337592	8.145249	15.555387	7.58228	14.599857	11.36221	17.78951	19.214136	21.133858	26.65277	18.9785	11.306345	8.75816	24.47851	11.20983	9.09292	66.38848	14.550906	11.03501	7.155675	21.00979
ENSG00000134049	16.9868	13.6539	11.4177	11.273	9.84973	12.4729	9.83477	15.3874	22.5331	22.1135	7.59632	11.7907	16.1012	10.564	16.7857	20.7605	24.1898	12.6883	16.3289	17.7942	17.2412	29.9602	22.96	17.3625	15.2803
ENSG00000134056	18.13801	4.887289	35.8346	14.6122444021	5.62997	2.17411	22.29654	4.36428	16.99449	33.90377	31.61042	13.2873	36.30564	25.52587	24.626302	47.70294	20.43147	13.10122	9.10338	41.59425	46.6124	40.17969	38.80887	25.07917	24.94509
ENSG00000134057	40.29107	49.541665	34.39117	3.91202	0	15.969272	0	20.18675	40.33273	12.58341	4.856108	18.527608	1.686793	6.11969	22.282229	27.58102	11.600463	0	34.744153	0	47.32745418075	88.43306	38.084382	28.422219	4.48093
ENSG00000134058	32.92212085	41.372	25.7629	8.46115	31.110539042	15.1105	29.3103448015711	24.89549	42.20902772	30.04718	45.5237827724	46.80179	37.647862	59.058018386	40.44623	31.34476	19.538657	23.230930902108	21.65908700343	24.32337	55.75642	50.2702544423	41.0522	36.60023162129	43.22514
ENSG00000134061	0	0.201599	0.257298	0.100548	0	1.533803	0.220826	0.223298	0.223787	0.115838	0.1843	0.0705864	0.173366	0	0.189341	0	0.325827	0	0	0.247058	0.117279	0	0	0	0.961134
ENSG00000134070	2.54969	3.60112	7.10905	3.17605	0	0.114457	1.17876	7.79469	3.2488	5.35189	6.51184	0.114104	0.515522	2.13445	9.96748	2.12073	6.12123	10.1709	3.38294	0.209973	7.44509	6.86963	1.17634	6.5588	0.231681
ENSG00000134072	0.467932	0.958112	1.66877	10.54775	0.113467	0	7.729867	0.534852	1.14402	1.092343	5.880279	17.47415	1.479425	11.252948	2.83162	6.2271	1.889392	12.52124	2.71258157	1.78184	0.26314	8.64418	8.33062	12.77676	0.419568
ENSG00000134077	22.096008	18.712593	11.6376	3.517287	4.6831094	21.6937	20.298564	23.8243972	29.034195	17.540278	34.078913	34.36729	32.027899	20.636344	11.498232	31.877921	22.565104	33.900902	23.7332900224146	22.759683	29.70656	36.385382	27.17514	32.14479	53.772182
ENSG00000134086	2.853035	3.60012	2.1234	1.9865295153	1.106189	3.600435	4.45061	6.80483	2.640214	2.67895992	5.86044	4.27549	5.130451	2.500329	5.439800154701	8.87531	5.3415	4.19702047684	11.50095	9.52417	6.225484	4.2118	3.58467	7.358382	0.656558
ENSG00000134107	159.6259	111.149	132.755	129.1935	29.94892	52.09022	63.7377	62.92297	83.2795	81.908	78.0424	33.7026	62.231948	63.50363	420.9729	343.05122	370.62475	378.2755	320.2124	288.2187	386.2875	221.98668	312.11851	270.6976	116.9496
ENSG00000134108	38.87430961	77.97624035	53.10802679	28.493514072	108.94333454	45.85586471	63.46850002	50.80240263	99.61338666	64.16112183144	51.60118655	70.34288137	73.94667709	65.040452018	89.33084839	65.27797378	69.17165291	99.69922889	93.416918457	138.53720919	82.12279688	49.79188668951	139.8566141	40.66678558	109.93359839
ENSG00000134109	7.93848	3.44297	11.64263	5.42371	2.2135	3.62282	2.350894	7.86602	5.39567	4.00498	6.51566	4.28869	4.039144	4.94165	2.79091	7.08779	4.655953	2.85778	10.032483	4.69002	31.44208	12.77956	12.3704	12.2512	6.4611
ENSG00000134121	0.219187	0.2805073	0	0	0	0	0.300465	0.170339	0.236465	0	0	0.9524687	0	0	0	0	0	0	8.455911	5.446035	0	0	0	0	1.4987
ENSG00000134138	6.3503993	7.2672918	5.0987917022213	0.532768336275	4.15417	9.552978831	8.90285	4.427462	7.203046	5.00292	0	31.175792	1.50046728923	14.367346	8.9763956	7.0880720136207	1.15323	2.55094	4.952087	9.3518890341	3.53521	3.4489438681	3.481471	4.828964	22.575733617775
ENSG00000134146	17.12017	18.536811	65.81628	19.66021	26.233918	18.31302	39.926255	48.492546	30.1153348004	24.94187	28.720006	68.09684	21.099429	19.10562	52.868476	26.472848	10.838992	27.262489	52.947049	20.22667343	20.633926	47.98218	59.795794	22.836029	47.24584
ENSG00000134152	92.52631	67.668066	60.660617322	99.143151	37.889157	79.66439816057	76.128201	52.402667	70.81029594	65.314358	50.10454	117.706996	81.7809529	67.124372	84.953314	121.28434	97.60268	84.937557	75.358718	79.21665	80.24105	82.057053	85.542771	47.676589724	48.677474
ENSG00000134153	164.351	141.299	150.518	91.4369	175.908	177.274	95.40744	168.3612	158.803	163.2938	145.16919	66.125	113.884	153.547	158.31007	170.8696	169.782	133.940153247	178.2279	158.7929	203.971	231.96208	208.009	216.7785	177.77513
ENSG00000134160	0.988264	0.513311	0.614724	0.717232	0.145236	0.212554	0.512303	0.563538	0.211464	1.02864	0.236562	0	0.155858	0.35095	0.491843	0.44996	0.475531	0.416285	0.269033	0.37342545	0.716704	0.150125	0.771123	0.2191	0.43181
ENSG00000134184	4.03452	0.867802	0	1.64444	0	2.56817	1.0592	53.80411	73.581376	32.37286	47.1632	173.26566	48.849	42.5736	43.15297	73.4582	66.61126	30.23554037	73.01390282817	62.206068	0.560599	2.148031	5.413988	0	2.60547
ENSG00000134186	22.113297	14.862737	24.20783	10.61968	19.90625	13.874576	25.45357	19.7283555	15.7466	14.705861	25.465985	16.886830607419	18.7334234	27.924805	18.53858	16.183077	13.58565	12.19996258229	25.3009000213698	24.776406	16.48977	25.3162000033575	21.09677	23.710804	18.377087
ENSG00000134198	1.56388	16.53706	15.88702	0	8.92132	2.029781	1.3402363	10.21519	45.25592	60.9478	54.9153	13.21964	32.62241	22.62419	1.203895	13.76997	24.50582	7.95198	8.62032	4.8964	88.9163	140.3547	258.8418	130.7142	52.38832
ENSG00000134201	4.43248	5.98269	5.175297	0	36.2655	42.8723	8.906868	0	0	3.862348	0	26.310995	6.64611	14.22745	9.907946	13.594157	12.0796	19.758685	43.55061	27.8574	1.24778	6.09751	5.140708	0	18.3578
ENSG00000134202	13.49147	28.773923	20.9233	32.92918	30.502995	34.65149	25.991218	103.29329	58.54156	45.1926	57.94511	159.2449	76.01089	52.15489	22.308527	32.61069	44.37027	41.56057	70.74893	29.619297	67.61686	82.82872	61.12352	67.81924	48.32252
ENSG00000134215	5.03102	9.671892	0.83921	7.876395	2.88268	1.23779	8.975143	2.709713	10.119630177144	3.6694	8.545986	10.708499	4.44514	3.24851	12.143642	1.194757	0.482148	8.783983	4.72655	4.209872	0	1.4184	9.425643507102	0.254733	7.19678
ENSG00000134216	0.251912	0.110354	0	0	0	0.2445751	0.172823	0.42007	0.400591	0.571272	0	0.26937	0.100584	0.5208709	0.228052	0	0	0	0	0.0946634	1.00649	0	0	0	0.549337
ENSG00000134222	3.54315	5.601441	2.24851	1.668119	3.00379	2.77409	0	0	4.54175	2.323644	0	4.7708395087225	0	0	0.350496	1.310854	5.29389	0	1.19966	6.23637415418	12.0458461081615	1.72575	1.957913	0	6.0725370308742
ENSG00000134242	12.886557	11.331106	15.3771494	18.30656	19.3198700047229	5.7825705	14.73508	9.645059	2.728708	5.693805	21.03528	11.648977	19.719788	22.703441	22.84686131293	14.951637	16.263961	14.7531195246421	15.344627	23.949290712	14.901671	13.341199802	15.842818	26.98287	13.30715044
ENSG00000134243	17.7280755	13.0251254	11.279025	18.5276200025561	18.8802198	9.15047	9.8837686	15.2696681	12.5047027	11.5567117	17.9009924	14.2714442	11.3624155	18.87924	25.593603484	16.52064	31.52847210714	29.5258079	15.2741089	15.6335259	13.088026	20.334450220204	21.3539197	16.0040806	8.87746945
ENSG00000134245	0.825427	0.529736	0.336274	1.524611	1.0909	1.975075	0.047079	0.460815	1.395815	0.4585302	0.199755	7.71227	1.437989	0.587436	0.179057	1.222965	1.062746	0.227898	0.517898	1.956255	2.522907	2.07375	1.948926	0.256429	2.55144
ENSG00000134247	2.58808	16.22292	6.92935	0.932347	57.9891	46.3678	66.8052	8.23804	59.1254	21.7169	4.380861	38.9836	91.2988	136.57019	2.16776	33.83023	40.0213	2.310032	59.2735	102.89758	12.9933	20.02922	18.5107	9.19519	75.14215
ENSG00000134248	73.664782714	68.5347625438	97.36612	86.35811	48.701216	98.885945	101.372221	72.326226	90.81068	209.85243	67.444656	111.33209	105.50221	94.1071	105.81801	112.702064086	158.66028	93.505695	61.60237	135.43649	119.441	161.95778	99.848466	60.04346	124.26645
ENSG00000134250	102.269340873	70.802847	118.42338091	99.93002	45.46538	59.75180982	58.70043	69.29099	64.573957	60.060141	100.5546034743	61.51248	63.798311	84.99842	78.7866300236714	57.805637	72.423099288	85.5942614708	74.46938	82.11965	93.6109887	75.40375	130.412327465	74.2624752042	99.46477
ENSG00000134253	1.0774496	0.74549184	0	0.1509323175	0.76368696	1.32726774	0.226076081	0	0.174831544	0	0	0.8739284	0.53071446	0	1.49019	0.728943	3.53768	2.23775879	6.7924	1.99217404	0.306306304	0	7.925215874	0	1.182165713
ENSG00000134255	29.875246	34.13552282648	10.75859	23.54524	35.3294599823	28.651164	18.76507817	25.439045	29.362386	10.035263	27.447604	45.70842	38.17915572	15.280659	25.120073	13.613212	10.168221	30.701360554	24.0080852017025	25.00508	4.845614376204	7.933181	26.14768407783	32.551891	46.010994
ENSG00000134256	0	0	0.393395253745	0	4.24524403443	0	6.18888	0	0	0	2.70926	4.18298	0	2.53289	0	0	3.2345930796959	0	0.6575500313376	2.431691	0	2.70852	0.1459640135743	0	4.46097
ENSG00000134258	1.77739	0	0	0	0	0	0.17081	0.344193	0.26868	0	0.17635	0.140448	1.41757	0	0.197402	0	0	0.187701	0.328322	0.1875	0.451273	0	0	0	0.145123
ENSG00000134259	0	2.30607	2.27331	0	11.3599	12.0665	4.47846	3.07879	3.49207	7.64901	3.76414	0	4.76555	17.2694	0	1.57475	0	0	1.30345	3.9591	0	0	0	0	9.76907
ENSG00000134262	23.229040896185	30.173458	36.25088804043	32.350810219237	28.32424	14.725508	32.0409596	16.83697	19.19715	15.08297	16.67599	47.085241	19.272949	20.61512	9.28562	11.521788	12.71552	17.775239	11.661470512	15.6158	20.422100543521	28.784950807388	23.394178	7.5376325183	12.25723
ENSG00000134265	14.732059	23.48966	30.08103	9.29761	10.96779	5.515005	15.490292	21.17385	24.58019	25.42734	20.30442	13.4319	7.562004	26.72718	17.80866	19.01919	36.5465500192541	19.24362	15.5861	22.92905	47.47983	40.78755	37.024221	26.65754	26.23296
ENSG00000134278	5.37045	7.22594	10.962247	7.071838	6.63915	18.6107566	5.715623	12.575437	5.371839	1.940499	14.02745	4.837964	6.304184	3.738226	15.331045	5.477254	4.9318525	6.82791	11.10642	11.395756	19.377851	2.89401	25.5344110306767	15.82217934	7.46948
ENSG00000134283	46.222479	37.009141	67.27065	39.6069743	72.55693	64.1628197	75.4503209482	59.713641	46.69318	32.086051	51.515127	54.712425	31.116526	58.633378	54.436874	67.9521975	35.5614622619663	43.785401	36.373018	58.726092	64.093127	64.042065	89.207375	87.2018362	62.204751
ENSG00000134285	83.377869	67.52557	76.7895	40.272366	24.2307722	78.67617	56.335957	53.25736	109.96406	77.620168458388	57.52072	71.278807	87.54236	48.41322	63.325265	98.14573	69.665883	54.39542075	58.144952	44.865079	72.030439181243	74.860561	62.982226	62.94596	69.126524
ENSG00000134287	13.41871	15.49924	10.0498	18.617243	8.27601	8.35887	9.4822	11.188165	8.2517	8.89637	11.0817	15.1246375167	15.23839	8.39271	8.90889	4.29161	10.2473	8.99316	8.8517	16.13921	3.45379	7.6411008	12.27386	13.3579	10.7391
ENSG00000134291	28.1183	60.96067	58.826377	45.5795200052733	84.680065	70.848871	9.9821500397369	83.86666	63.4960800980767	43.7005815	75.873013	112.74941	42.52731745436	52.3254166	118.54996	73.8119199	65.93175	46.253900341312	70.80338012595	99.787353	82.486608	53.61251	94.2523569711	26.9014000370695	85.644093447
ENSG00000134294	130.66192581821	219.3607	178.474637	106.703215	139.186750003501	218.84629	180.00342	194.927852	342.78054	191.63772	251.712218	218.66178	306.14334	405.7367	144.031630002756	373.995684	312.860021	155.77967188	305.51967	361.80847	317.33683	335.88549	306.531252	246.18187	273.19423
ENSG00000134297	3.6128	18.52302	0	3.00369	7.1772	3.03826	4.367904	15.1563	5.11123	8.61574	7.506033	10.3826	4.48863	5.337141	8.307106	2.70598	2.991889	8.10584	5.41962	11.75891	10.2202320298699	7.89404	0.986814	2.89784	3.68529
ENSG00000134308	238.18972	196.385838	228.891329309	196.958084	148.761614	158.37244501	119.264219	376.13361	408.811052	213.6443019	233.10295	217.29585	254.82223	219.219435	386.54986476	434.72961602	467.26839	340.213868359	391.96370099	432.6924198	420.191103942	468.609793	492.600141231	470.92886548	294.170013807
ENSG00000134313	19.3679810061267	14.992587	22.7832480038312	29.8584700489877	19.981194	13.5292190070778	20.09638	14.67659	15.960958	16.39254	13.74827	18.364927192754	13.45915	25.384357	19.147050220271	13.765708	19.832621508309	18.04231	28.434419	23.726348	24.62805	17.5506660158318	18.556117	28.055061763	21.706377
